cp_active,propensity_score
0,0.0009285965156468782
0,0.006582124309937828
0,0.01152637925273318
0,0.017761641542186547
0,0.013081584851554907
0,0.02378225892434387
0,0.02242647750665152
0,0.029566111002538704
0,0.047731062345804626
0,0.05932426827458311
0,0.06337769737860802
0,0.06965507464543064
0,0.10550501434749737
0,0.08625805316843996
0,0.002020998979017862
0,0.0035963113344986385
0,0.0043242058066377586
0,0.0032975574713188707
0,0.015326241198827419
0,0.03539782163119344
0,0.05153759823040927
0,0.07258720063519686
0,0.0958497070350475
0,0.07712981147912162
0,0.07088204722504134
0,0.09531448019133155
0,0.12683395938466102
0,0.12266232131459502
0,0.1567297062006888
0,0.2148195637932161
0,0.24550007425973835
0,0.07804405949701972
0,0.15009530191505696
0,0.16390131691246485
0,0.1341826538137399
1,0.5264580560338363
1,0.6652145842224986
1,0.7716002947923126
1,0.7938664281413421
1,0.868831621424031
1,0.8478124115191581
1,0.876836845816109
1,0.8980193873834377
1,0.9389498493208802
1,0.9514037704073242
1,0.947593277575523
1,0.9608089780605106
1,0.9615659560503895
0,0.0005614984188975339
0,0.0008868342981776979
0,0.0012015324385985606
0,0.0010803692038595946
0,0.004385839131365236
0,0.01151795481213376
0,0.02083631375794308
0,0.021947000322105746
0,0.03389075668519145
0,0.043352962564327364
0,0.06471621533484856
0,0.07873286373168899
0,0.093109619353164
0,0.09834744975042925
0,0.10707795856280514
0,0.14994115460151963
0,0.14938966197868825
0,0.0004945552652695658
0,0.0010509614681054975
0,0.0013016167604810991
0,0.0014407260908688249
0,0.011311521647006214
0,0.025999151390148738
0,0.040754859946210066
0,0.032148983807036416
0,0.05074737040544997
0,0.054735424553813486
0,0.060650360282972805
0,0.06311189374631945
0,0.09886088375016529
0,0.11685076701608642
0,0.14837107571877606
0,0.19000383909438162
0,0.1896513353384656
0,6.98699495684061e-05
0,0.00016142886729346656
0,0.00018333762392987093
0,0.00021216830432167693
0,0.001119608421619769
0,0.0024091981096631535
0,0.00483765086495937
0,0.006116648328085216
0,0.008599951650649387
0,0.008265509721706636
0,0.009238678446464026
0,0.010072898728879814
0,0.010555408020085259
0,0.011503605272886961
0,0.015344939519088366
0,0.019104556172605685
0,0.023421685770935702
0,0.013990894467231556
0,0.026946289727528522
0,0.03181734909074298
0,0.029324253803833886
0,0.15929048836415238
0,0.28214403917374514
1,0.41402782799694265
1,0.46958083806162193
1,0.579268667536854
1,0.5579796742424071
1,0.6416383069547787
1,0.6959212266045209
1,0.7869013081107956
1,0.8563067094641541
1,0.873134626168217
1,0.908147249344117
1,0.9224408931044498
0,0.01569037121206081
0,0.03126610620864424
0,0.03267416839251393
0,0.03000196104133903
0,0.1386960146648272
0,0.2676028419056621
1,0.40365538483629315
1,0.5111578165108831
1,0.5407283151678276
1,0.5529178199827023
1,0.64864450816249
1,0.6942994830591955
1,0.7602169515946113
1,0.7460710450161817
1,0.7098026532192238
1,0.8008935045082314
1,0.7761586009713972
0,0.0004635360106637237
0,0.0008927297942964645
0,0.001093922861745974
0,0.0011481553656897973
0,0.006958469872517711
0,0.017113155347469756
0,0.024035169689064783
0,0.031020399429660495
0,0.0650880266628365
0,0.07463160253040355
0,0.08628372803122018
0,0.07635101580240396
0,0.07727298758231756
0,0.10531409757422285
0,0.12936393905305493
0,0.1177846680033101
0,0.14420485795274465
0,0.1371694632852501
0,0.23063877012736597
0,0.2852147873860384
0,0.30290842994514694
0,0.6511114231600211
0,0.7408185431837585
1,0.8301340839179291
1,0.7865261364062376
1,0.8172915432229547
1,0.8215612203234819
1,0.865365264672996
1,0.8448768404751331
1,0.8803052031894512
1,0.9309119942996434
1,0.939365516952746
1,0.9603235595944751
1,0.9578649204673505
0,0.00365655877927261
0,0.004474822719716693
0,0.003177185169820478
0,0.0023201160464553184
0,0.010093751271731465
0,0.02384397752094885
0,0.04654432084471805
0,0.04165110900167675
0,0.05775785847814148
0,0.07204474633473118
0,0.08350638139424196
0,0.08316931657743895
0,0.12152882760106523
0,0.17966434768663583
0,0.20725493771185494
0,0.21910119819271537
0,0.2586379387835774
0,0.031114874690883695
0,0.0570175887532783
0,0.04894493754569782
0,0.05900880068595692
0,0.19316006264303745
0,0.36969156917280716
1,0.46170961771105745
1,0.4473881623916108
1,0.4888371258451299
1,0.5576000466144793
1,0.49480724898297895
1,0.520480392679526
1,0.5771460396473003
1,0.6125253824992467
1,0.6349995725404126
1,0.7075215967614975
1,0.7083160398304758
0,0.0010246673697792293
0,0.0027091445758490075
0,0.0030565627454033073
0,0.003898910329205416
0,0.020756434842269907
0,0.0670716635957999
0,0.07613061962362414
0,0.08258744576370979
0,0.12909247987842945
0,0.13401064955701147
0,0.11620169579049335
0,0.1288511606789839
0,0.17168403505845584
0,0.2170055181518049
0,0.3374327838781091
0,0.3850944218835553
0,0.3491373162607153
0,0.0076184397147024754
0,0.015278857483476807
0,0.016086035770872815
0,0.014640857017864623
0,0.055534048407122755
0,0.1456723955237257
0,0.19966958015855812
0,0.2309720922088382
1,0.28608836803764137
1,0.25260156874927825
1,0.265826463257216
1,0.2986484289787407
1,0.3999563664403663
1,0.44782160822152534
1,0.5157183535993823
1,0.4966800523794277
1,0.5343076534126551
0,0.007335679568939713
0,0.00940705445170026
0,0.008524758444794188
0,0.006659049472010517
0,0.02400786456458267
0,0.05765128663506386
0,0.09027009089107137
0,0.08685962984472165
0,0.1182734181766236
0,0.09502734655395302
0,0.11793283063950115
0,0.12656205074831198
0,0.27137547288894204
0,0.221310506243623
0,0.32493194984762674
0,0.3612088369957186
0,0.3801006658597556
0,0.00037680828100301184
0,0.0009426192087399502
0,0.001020305649470691
0,0.0008435853717980996
0,0.005707493576611977
0,0.015206706920184701
0,0.03605212335532378
0,0.03804127056346268
0,0.0662955107986022
0,0.07713798490297503
0,0.0912151362851075
0,0.10911515866796945
0,0.16871629513347342
0,0.198247392719262
0,0.2816029265755374
0,0.33775986178267403
0,0.3930161594034802
0,0.0036133358555286007
0,0.006182263904646533
0,0.005932456587683472
0,0.005527532242044953
0,0.03032030660061138
0,0.07174568160264139
0,0.11401519032433584
0,0.13649785502258288
0,0.2043670280073241
0,0.21402294719202353
0,0.19547044734161836
0,0.3232502721394918
1,0.4285807539060038
1,0.43270567700894574
1,0.5213983385605039
1,0.5637031271793886
1,0.5609794833935142
0,0.0011076866377219337
0,0.0025069524728331097
0,0.0023427501552945795
0,0.002153270997003683
0,0.01216349143917242
0,0.022849397360456318
0,0.044466664532326804
0,0.05664413588366416
